NumIndvs 1200
NumLoci 240
Digits 3
Format Lumped
LocusNames ESTNV_36936_1258 ESTNV_31110_721 ESTV_20590_724_V2_NullAll ESTNV_32731_625 ESTNV_21848_465 ESTV_13218_324 ESTNV_34535_1109 ESTV_14466_336 GCR_cBin27707_Ctg1_208 GCR_cBin1445_Ctg1_135 GCR_cBin30587_Ctg1_97 GCR_cBin30702_Ctg1_615 ESTNV_23562_420 GCR_cBin34735_Ctg1_132 GCR_cBin13426_Ctg1_109 ESTNV_37023_1931 ESTNV_29129_700 ESTNV_30619_163 ESTNV_32147_1166 ESTV_15035_588 GCR_cBin3519_Ctg1_31 ESTNV_30987_477 ESTNV_37420_1515 ESTV_14468_119 ESTNV_35948_629 GCR_cBin37707_Ctg1_102 ESTV_16611_475 ESTV_16703_235 ESTV_20746_1802 GCR_cBin16471_Ctg1_206 ESTNV_36652_1699 BASS119_B7_A09_188 GCR_cBin48009_Ctg1_202 GCR_cBin33618_Ctg1_153 GCR_cBin32530_Ctg1_110 BASS13_B7_D12_578 GCR_cBin31735_Ctg1_37 GCR_cBin15233_Ctg1_136_V2 ESTV_14892_586 GCR_cBin5337_Ctg1_532 GCR_cBin30833_Ctg1_44 ESTNV_29544_441 ESTV_17202_480 ESTNV_33639_296 ESTNV_30625_427 ESTV_14186_163 GCR_cBin36819_Ctg1_131 ESTV_15158_275 GCR_cBin27319_Ctg1_200 GCR_cBin44221_Ctg1_78 ESTNV_35503_345 ESTNV_30861_483 ESTNV_29967_108 ESTNV_35352_77 GCR_cBin6335_Ctg1_82 ESTV_20067_369 ESTNV_22997_260 GCR_cBin18763_Ctg1_458 GCR_cBin42489_Ctg1_138 ESTV_12244_589 GCR_cBin2800_Ctg2_84 GCR_cBin9783_Ctg1_69_V2 GCR_cBin8189_Ctg1_244 GCR_cBin9394_Ctg1_76 GCR_cBin38102_Ctg1_299 MHC_IA_5500.5800_2 ESTNV_23446_534 ESTNV_35832_875 ESTNV_18606_391 ESTV_16903_451 ESTV_12745_222 ESTNV_34361_1143 GCR_hBin30557_Ctg1_178 GCR_cBin12050_Ctg1_66 ESTNV_34939_645 BASS12_B7_G07_130 ESTNV_35772_794 ESTNV_13974_873 GCR_cBin13024_Ctg1_140 ESTNV_35674_638 ESTNV_29081_545 ESTNV_33354_1267 BASS112_B7_A12_127 ESTNV_36091_279 ESTNV_35201_2554 GCR_cBin32565_Ctg1_59 ESTV_18228_1192 GCR_cBin39920_Ctg1_80 ESTNV_35109_338 GCR_cBin33117_Ctg1_151 ESTNV_33757_731 ESTNV_35740_174 GCR_cBin45586_Ctg1_134 ESTNV_36899_1956 GCR_cBin17528_Ctg1_295 ESTV_15912_572 ESTNV_33888_314 GCR_cBin11227_Ctg1_154 BASS133_B7_H09_699 ESTNV_26812_629 ESTNV_33707_228 ESTV_19617_526 ESTNV_36397_1081 ESTV_16937_940 ESTV_17580_1116 ESTNV_14764_458 GCR_cBin5806_Ctg1_138 GCR_cBin14902_Ctg1_153 ESTNV_14750_207 GCR_cBin16471_Ctg1_124 ESTNV_33856_277 ESTNV_29368_168 GCR_cBin22215_Ctg1_184 GCR_cBin8426_Ctg1_154 ESTNV_33383_550 GCR_cBin31095_Ctg1_289 ESTV_12271_166 BASS14_B7_H03_681 ESTNV_29652_1809 ESTNV_26613_1280 ESTNV_36025_445 GCR_cBin39103_Ctg1_108 ESTNV_37343_510 GCR_cBin2785_Ctg1_206 ESTNV_28146_651 ESTNV_32778_323 GCR_cBin3241_Ctg1_587_V2 GCR_hBin33819_Ctg1_187_V2_NullAll ESTNV_22388_362 ESTNV_32289_411 GCR_cBin6371_Ctg1_124 GCR_cBin5457_Ctg1_201 GCR_cBin49843_Ctg1_107 ESTNV_25066_386 ESTNV_29818_733 GCR_cBin51237_Ctg1_239 MHC_IA_11640.11810_V2_NullAll ESTNV_31881_467 GCR_cBin22637_Ctg1_68 GCR_cBin12467_Ctg1_356 GCR_cBin25230_Ctg1_182 ESTNV_33547_529 GCR_cBin22147_Ctg1_75 ESTNV_16102_259 ESTNV_32680_65 GCR_cBin45613_Ctg1_43 ESTV_15513_116 GCR_cBin29975_Ctg1_180 ESTNV_21489_151 GCR_cBin4419_Ctg1_111 ESTNV_36105_534 GCR_cBin24042_Ctg1_126 ESTNV_15831_94 ESTNV_29605_170 ESTV_15118_153 GCR_cBin5579_Ctg1_365 ESTNV_24752_295 ESTNV_35577_110 ESTV_20442_1276 GCR_cBin7930_Ctg1_81 GCR_cBin22350_Ctg1_52 ESTNV_25477_135 GCR_cBin42440_Ctg1_139 ESTV_11981_402 GCR_cBin13670_Ctg1_82 ESTNV_23739_381 GCR_cBin41287_Ctg1_59 ESTNV_28224_523 ESTNV_33672_521 ESTNV_33054_587 ESTNV_27492_1324 ESTNV_36199_1181 GCR_cBin19458_Ctg1_218 ESTNV_19653_283 ESTV_21922_567 GCR_cBin6462_Ctg1_186 GCR_cBin28405_Ctg1_97 ESTNV_28229_1264 ESTNV_20700_631 BASS141_B7_B10_108 ESTNV_32208_1132 GCR_cBin17565_Ctg1_401 ESTV_21635_133 ESTV_14265_487 GCR_cBin45262_Ctg1_91 GCR_cBin16784_Ctg1_27 GCR_cBin5159_Ctg1_487 ESTNV_30293_655 GCR_cBin8471_Ctg1_221 ESTNV_33337_243 ESTNV_34296_693 ESTNV_30801_487 GCR_cBin26759_Ctg1_213 ESTNV_16335_449 GCR_cBin46090_Ctg1_127 ESTNV_31356_1107 GCR_cBin11714_Ctg1_79 GCR_cBin16261_Ctg1_565 GCR_cBin3012_Ctg1_287 GCR_cBin10390_Ctg1_228 GCR_cBin760_Ctg1_479 ESTNV_34714_1672 ESTNV_31016_480 GCR_cBin21671_Ctg1_129 ESTV_16807_245 ESTNV_32717_1091 GCR_cBin38849_Ctg1_45 ESTNV_35363_511 GCR_cBin25672_Ctg1_276 ESTNV_23742_349 ESTNV_28793_1230 GCR_cBin7885_Ctg1_97_V2 ESTNV_35028_2775 GCR_cBin9110_Ctg1_600_V2 ESTNV_17157_615 GCR_cBin2198_Ctg1_298 ESTNV_34705_609 ESTNV_31104_604 ESTNV_36494_153 GCR_cBin33592_Ctg1_241 ESTNV_30759_457 GCR_cBin10764_Ctg1_187 GCR_hBin20538_Ctg1_85 GCR_cBin12730_Ctg1_258 ESTV_15365_462 ESTNV_35823_1585 GCR_cBin42387_Ctg1_56 ESTNV_30452_1210 ESTV_16596_392 ESTV_15475_58 ESTV_16209_1226 ESTV_15421_317 ESTNV_37038_438 ESTNV_34832_753 ESTV_13371_209 ESTNV_17837_103 ESTV_13878_964 ESTNV_25962_1153 ESTNV_24550_167 ESTV_16683_1040
1035 002002 003003 002001 004004 002002 003003 002002 002002 001003 002002 001003 001001 001001 002002 002001 001001 001001 001001 003003 001002 002002 001002 001003 001001 001003 001003 003003 003001 001001 001001 001001 003003 002002 003003 003003 004004 001001 001002 003003 003003 002002 001003 002002 002002 001001 001001 001003 004004 004001 001001 001003 002002 001001 002001 002002 002001 003002 001002 003003 003003 003003 003001 001001 002002 001002 002002 003003 001003 002003 002002 003002 004001 002002 001001 001001 001001 002002 003002 001001 001003 002002 003003 001002 001001 001001 003003 003003 001003 001001 001001 001001 002002 001001 001003 003002 002001 001003 003003 004004 003003 001001 002002 003001 002002 002002 003001 003003 001001 002002 003001 001003 003001 002002 001001 003001 001002 002002 001001 001004 003003 001001 001003 001003 003003 002002 002002 002001 004004 001001 001001 003003 001001 003003 001001 001001 003003 000000 001001 003001 001001 001001 003003 002002 002002 001001 001001 001001 003003 001002 001001 004004 003003 002003 003001 001001 001001 003003 003001 003001 001001 001001 001001 001001 001001 001001 001002 001001 001001 003001 002002 001001 001002 001003 003001 002002 003003 001001 001001 003003 001001 004004 003003 004004 001001 003003 001001 003003 002002 001001 003003 004004 002002 003003 003001 003003 001003 003003 003003 003003 002002 001001 002002 003003 001003 001004 002002 001001 003003 003003 003003 001002 002002 002002 002002 003003 001001 003003 001001 003003 003001 001001 001001 002002 002002 003003 003003 003001 001002 002001 001001 003003 001001 001001 002002 002001 004004 004004 001001 004004 003003
1036 002003 003003 002001 004004 002002 003003 002002 002002 001001 002002 003003 001001 001001 002003 000000 001001 001001 001001 003003 001001 002002 002001 001001 001001 003003 003001 003002 001001 001001 001001 001003 003003 002002 003003 003003 004004 001001 001002 003003 003003 002002 003003 002002 001001 001001 001001 003003 004001 001004 001001 003003 002002 001001 002001 002002 001001 003003 002001 003003 003003 003003 001001 001001 002002 001001 001002 003003 001001 003003 002002 003002 004004 002002 001002 001001 001001 002002 003003 001001 003003 002002 003003 001001 001001 001001 003003 003003 001001 001004 001003 001001 002001 003003 003001 003003 001002 001003 000000 001001 003002 001001 002002 003001 002002 002002 003001 003003 001001 002002 003001 001001 001003 002002 002002 003003 002002 002002 001001 001004 001001 001003 003003 001003 003002 002002 002002 001001 001001 001001 001004 003003 001001 003003 001001 001001 003003 004004 001001 003003 001001 002002 003003 002002 002002 001001 001001 003001 003003 002002 001001 004004 003003 003003 003003 001003 001003 003003 001001 003003 001003 001001 001001 001001 001001 001003 001002 001004 002001 003003 002002 001001 002001 003003 003001 002002 003002 001001 003001 003003 001001 004004 003003 004004 001001 003003 001001 003001 002002 001002 003003 004004 001001 003001 001001 003001 001003 003003 001003 001001 002002 001001 003002 001001 001003 001004 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 001001 001001 001001 003003 003001 001003 001001 002002 001002 003001 001003 003003 001001 002001 001001 001001 001001 001001 002002 002001 004004 004001 001001 001001 003003
1037 002002 003001 001002 004001 002001 003001 002002 002001 001001 002002 001001 001001 001003 002002 002002 001001 001001 001001 003003 001002 002002 002001 001001 001001 001001 001001 002003 003001 001001 001001 003003 003003 002002 003001 003003 004001 001003 001002 003003 003003 002001 003003 002002 002001 001001 001001 003001 004004 001001 001001 003003 002002 001001 002002 002002 002001 003003 002002 003003 003003 003003 001001 001001 001002 002002 002002 003003 003003 003003 002001 003002 004004 002002 001001 001001 001001 002002 002002 001001 001003 002002 003003 001001 001001 001001 003003 003003 003001 001001 003003 001001 002002 003003 001001 003003 002002 001001 003003 004001 002003 001001 002002 003003 002002 002002 001001 003003 001003 002002 001003 003003 001001 002002 002002 003003 001002 002002 001002 001001 001003 001001 003003 003001 002003 002002 001002 002002 001001 003003 001001 003003 001001 001003 001001 001001 003003 004004 003001 001003 001001 002002 001003 002002 002002 001001 001002 003003 003003 002002 001001 004004 003003 003003 003003 001001 001001 003003 003003 001003 003003 001001 003001 001001 001001 001001 002002 001004 002002 001001 002002 001001 001002 003003 001001 002002 003002 001001 001003 003003 001001 004004 003003 001004 003001 003003 001001 003003 002001 001001 001003 004004 001002 003003 003003 003003 001003 003003 003003 001001 001002 004001 002002 001001 001001 001004 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 001001 003001 001001 003003 003001 001001 001001 002002 002002 003003 001003 001003 001001 001001 003001 003001 001001 003001 002002 002001 004004 004004 001001 001001 003003
1038 002002 003001 001001 004004 002002 003001 002002 002002 001001 002002 001003 001001 001003 002002 000000 001001 001001 001001 003003 001001 002002 002002 001001 001001 001003 001001 003003 003003 001001 001001 001001 003003 002002 003003 003003 004004 001001 001001 003003 003001 002002 001001 002002 001001 001002 001001 003003 004004 004001 001001 001003 002002 001001 002001 002002 001001 002003 002002 003003 003003 003002 001001 001001 002001 002002 002002 003003 003003 002003 001001 003002 004004 002002 001001 001001 001001 002002 002002 001001 003001 002002 003001 001001 001001 004001 003003 003003 001001 001001 003001 001001 002001 003003 003001 003003 002002 003003 003001 001001 003003 001001 002002 003003 002002 002002 001001 003001 001001 002002 001001 003001 003001 002002 002002 001003 001002 001002 002002 004004 001001 001001 003003 001001 003003 002002 002002 002001 001001 001003 001001 003003 001001 001001 001001 001001 003003 001001 001001 003003 001001 002002 003003 002002 002002 001001 001001 001001 003003 001002 003003 004004 003003 003003 003003 001001 001001 003003 003001 001003 003003 001001 003003 001001 001001 001001 002002 001001 001001 001001 002002 001001 002002 003003 001003 002002 002003 001001 003001 003003 001001 004004 003003 001001 003001 003003 001001 003003 002002 001001 001001 004004 002002 001001 001001 003003 003001 003001 001003 001003 002002 001001 002002 001003 001003 004004 002002 001001 003001 003003 003003 001001 003002 002002 002002 003003 001001 001003 001001 003003 001003 003003 001001 002002 002002 001001 003003 003003 002002 001001 001001 001001 001001 001001 002002 001001 001001 004004 001001 001001 003003
1039 002003 003003 002001 004004 002002 003003 002002 002002 001003 002002 001001 001001 001003 002002 000000 001001 001002 001001 003003 001001 002002 002002 001003 001003 001001 001003 003003 003001 001001 001001 001001 003003 002002 003003 003003 004004 001001 001002 001003 003003 002002 001003 002002 001001 001002 001004 003003 004004 001001 001001 003003 002002 001001 001002 002002 001001 003003 001002 003003 003001 003003 003001 001001 001002 002001 002002 003003 003001 003002 002002 002003 004004 002002 001001 001001 001001 002002 003003 001001 001003 002002 003003 001001 001001 001001 003001 003002 001001 001001 003001 003001 002002 003003 001001 003003 002002 003003 000000 004001 003003 001001 002002 003003 002002 002002 003001 003003 001003 001002 001003 001001 001003 002002 002002 003003 002001 002002 002001 004001 001003 001001 001003 001003 003003 002002 002002 001002 001001 003001 001001 003003 001001 001003 001001 001001 003003 004001 001001 003001 001001 002002 003003 002002 001002 001001 001001 001001 003003 002002 001001 004004 001003 002003 003003 001001 001001 003003 003001 001003 003003 001001 001001 001001 001001 001003 002002 001001 002002 001001 002002 001001 002001 003003 003001 002002 003003 001003 003003 003003 001001 004004 003003 004004 001003 003002 001003 003003 002002 002001 003003 004004 002002 001001 003003 003003 003003 003003 003003 001003 001002 001001 003002 003003 001001 004004 002002 001001 003003 003003 003003 001001 002002 002002 002001 003003 001001 003003 001003 003003 001003 003001 001001 002002 002002 003003 001001 003003 002002 002001 003001 001001 001002 001003 002002 001002 001004 004004 001002 004004 003003
1040 002002 003003 001002 004004 001001 003003 002001 002002 001001 002002 001001 001001 001003 002002 000000 001001 001001 001001 003003 001001 002002 002001 001001 003001 003003 001003 003003 003003 001001 001001 003003 003003 002003 003003 003003 004004 003001 001001 001003 003003 002002 001003 002002 002001 001001 001004 003001 004004 001001 001001 003003 002002 001001 002001 002001 001002 002003 002002 003003 003003 003003 003001 001001 001001 002001 002002 003003 001003 003003 002002 003002 004004 002002 001001 001001 001001 002002 003002 001001 001001 002002 003003 001001 001001 001001 003003 003003 001001 001001 001001 001001 002001 001003 001003 003003 002002 003001 003003 004004 003002 001001 002002 003003 002002 002002 003001 003003 001001 002002 001003 001003 001001 002002 002002 003003 002002 002002 001001 004004 001001 001001 001003 001003 002003 001001 001002 002002 001001 003003 001001 003003 001001 003003 001001 001001 003003 001004 003001 003003 001001 002001 001003 002002 002002 001001 001001 001001 003003 002001 001003 001004 003003 003002 003003 001001 001001 001003 003003 003001 003003 001001 001001 001001 001001 001001 002002 001001 002002 001001 002002 001001 002002 003003 003003 002002 003003 001001 003001 003003 001001 004004 003003 001004 001001 003003 001001 003001 002002 001001 003003 004004 001002 003003 003001 003003 001003 003003 003003 001001 002002 001004 003002 003003 001003 004004 002001 001003 003003 003003 003003 001001 002002 002002 002001 003003 001001 003003 001001 003003 003003 001003 001001 001002 002002 003003 003001 001003 001002 001002 001001 001003 001001 003001 002002 001001 004004 004004 001001 001001 003001
1041 002003 003001 002002 004004 001002 003003 002002 002002 001001 002002 001001 001001 001001 002002 000000 001001 001001 001001 003003 001001 002002 002001 001003 001001 001001 001001 003003 003003 001001 001001 003001 003002 002002 003003 003003 004004 003003 001001 003003 003003 002002 001001 002002 002001 001001 001004 001003 004001 001001 001001 003003 001001 001001 002001 001002 002001 003002 002001 003003 003001 003003 001003 001001 002002 001002 002002 003003 003003 003003 002002 003002 004004 002002 001001 001001 001001 002002 002003 001001 003001 002002 003003 001001 001001 001001 003003 003003 001001 001001 001003 001001 002002 003001 001003 003003 002001 003003 000000 001001 003003 001001 002002 003003 002003 002002 003001 003003 001001 001002 003001 001003 001003 002002 002002 001003 002002 002002 002002 004001 001003 001001 001003 001001 003003 002002 002001 001002 001001 003001 001001 003002 001001 003003 001001 001001 003003 004001 001003 003003 001001 002001 003003 002002 002002 001001 001001 001003 003003 002002 001001 001004 001001 002002 003003 001001 001001 001003 001003 003001 001003 001001 001001 001001 001001 001003 002002 001004 002001 001003 002002 001001 001002 003003 001001 002002 002002 001001 001003 003003 001001 004004 003003 004004 001003 003003 001001 001003 002002 001002 001003 004004 002001 001003 003001 003003 001003 003003 003003 003001 002002 001001 002002 001003 003001 004004 002002 001001 003003 003003 003003 001001 003002 002001 002002 003003 003003 001003 001001 003003 003003 001001 001001 002002 002001 001003 001001 001001 002002 001001 001001 001001 001002 003001 002002 001001 004004 004004 001001 001001 003003
1042 002002 003003 002001 004004 000000 003001 002001 002002 001001 002002 001003 001001 001001 002002 000000 001001 001002 001001 003003 001001 002002 002002 001001 001001 003003 001001 003002 003003 003001 001001 001001 003003 002002 003003 003003 004004 001001 001001 003001 003003 002002 001003 002002 001002 001002 001001 003003 004004 001004 001001 003001 002001 001001 001002 002002 001002 003003 001002 003001 003003 003003 003001 001001 002001 002002 001002 003003 001003 003003 002002 003003 004004 002002 001001 001001 001001 002002 002003 001001 001001 002002 003003 001001 001001 001001 003003 003003 003001 001001 003001 001001 002002 003003 001003 003003 002002 003001 003003 004001 003002 001001 002002 003003 002002 002002 001003 003003 001001 002002 003003 001003 003003 002002 002002 003001 001001 001002 002001 001004 003001 001001 003003 003003 003003 002002 002002 002002 001001 003001 004001 003003 001001 001003 001001 001001 003003 004004 001001 003003 001001 002002 001003 002001 002002 001001 001002 003003 003003 001001 001001 004004 003003 003003 003003 001001 001001 003003 003001 001003 003003 001001 001001 001001 001001 003001 002002 001001 002001 001001 002002 001001 002002 003003 001001 002002 002003 001001 003003 003003 001001 004004 003003 001001 001001 003003 001001 003001 002002 001001 003003 004004 002001 003001 003003 003003 001003 003001 001001 003003 001002 001001 002003 003003 001003 004004 002002 003001 003003 003001 003003 001001 002002 002001 002002 003001 001001 003001 001001 003003 003003 001001 001001 001002 002002 003003 001003 003003 002002 002002 001001 001003 001002 003003 003003 001001 004001 004004 001001 001004 001001
1043 002002 003003 002001 004004 002002 001003 002002 002002 001001 002002 001001 001001 001001 002002 000000 002001 001001 001001 003003 001001 002002 002001 001001 001001 003001 001001 003003 001003 001001 001001 001001 003003 002002 003003 003003 004004 003001 001001 003003 003001 002002 001003 002002 001001 001001 001001 003003 004004 001001 001001 003001 002002 001001 001002 002002 002001 003003 002001 003001 003001 003003 003001 001001 002002 002001 002001 003003 003003 002002 001002 003003 004004 002002 001001 002001 001001 002002 002003 001001 001001 002002 003003 001001 001001 004001 003003 003002 001001 001001 001001 001001 002002 003001 001003 003003 002002 003001 000000 004001 002002 001003 002002 003003 002002 002002 001001 003003 001001 002002 003001 003003 001001 002002 002002 003001 002002 002002 002001 001004 003001 001003 003001 001001 002003 002002 002002 002001 001001 003003 001004 003003 001001 003001 001001 001001 003003 000000 001001 003001 001001 001002 001003 002002 001002 001001 001001 003001 003001 002001 001001 004004 003001 003003 003001 001001 001001 003003 001003 001001 003003 001001 001003 001001 001002 003003 002002 001001 001001 001001 002002 001001 001002 003003 001003 002002 003003 001001 003003 003003 001001 004004 003003 004004 001001 000000 001001 003003 002002 001001 001001 004004 002002 001003 003003 003003 001003 003003 003001 001001 001002 001001 002002 003001 003001 004001 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 001003 001001 003003 003003 001001 001003 001001 002001 002002 003003 001003 001001 002001 001001 001003 003003 001001 001001 002003 001001 004004 004004 001001 004004 001001
1044 002002 003003 002001 004004 002002 003003 002002 002002 001001 002002 001001 001001 001001 002002 002002 001001 001002 001001 003003 001001 002002 002001 001001 003001 001001 001001 002003 003001 003003 001002 003003 003003 002002 003003 003003 004004 003003 001001 003003 003003 002002 001001 002002 001001 001001 001004 003003 004004 001004 001001 003003 002002 001001 002002 002002 001001 002003 002002 003003 003003 003003 003003 001001 001002 002002 002002 003003 001003 003002 002002 003002 004004 002002 001001 001001 001001 002001 002002 001001 001003 002001 003003 001001 001001 001001 003003 003003 001001 001001 001003 001001 002002 003003 003003 003003 002002 003003 003003 001001 003003 001001 002002 003003 002002 002002 003001 003003 001001 002002 001001 001003 001001 002002 001001 003003 002002 002002 002002 001004 001003 001001 003003 001003 003003 002002 001001 001002 001001 001001 001001 002002 001001 003003 001001 001001 003003 004004 003001 001001 001001 000000 001003 002002 002002 001001 001001 001001 003003 002002 001001 004004 001003 002003 003003 001003 001003 003003 003003 001003 001001 001001 001001 001001 001001 001003 001002 001001 002002 001001 002002 001001 002002 001003 003001 001002 003003 001001 003001 003003 001001 004004 003003 001004 001001 003002 001003 003001 002002 001001 003001 004004 001002 003003 001003 003003 001001 003003 001003 001001 002002 001001 002002 001001 001001 004001 002002 001001 003003 003003 003003 001001 002002 002002 002002 001003 001001 003003 001001 003003 003003 001001 001001 002002 002002 001003 003003 003003 002002 001001 001001 003001 001001 001003 002002 001001 004004 001004 002002 001001 003003
1045 002002 003001 001001 004004 002002 003003 002002 002002 001001 002002 001003 001001 001001 002002 002002 001001 001001 001001 003003 001001 002002 002002 001001 001003 001003 001001 002002 003001 003001 001001 001003 003003 002002 003003 003003 004004 001001 001001 003003 003003 002002 003003 002002 002001 001001 001004 003003 004004 001001 001001 003001 002002 001001 001002 002002 001001 002003 002002 001003 003003 003003 001001 001001 002002 001001 002002 003003 001003 003003 002002 002003 004004 002002 001001 001001 001001 002002 003002 001001 001001 002002 003003 001001 001001 001001 003003 003002 001003 001001 003003 001001 002002 003003 001001 003002 002002 001003 000000 004001 003003 001001 002002 003003 002002 002002 001001 003003 001001 002002 003003 003003 001001 002002 002002 001003 001002 002002 001001 004004 001001 001001 003003 003003 002003 002002 001002 002002 001004 003001 001001 003003 001001 001001 001001 001001 003003 004004 003001 001003 001001 001002 001003 002002 001002 001001 001001 001001 003003 002002 001001 004004 003003 002002 003003 001001 003001 003001 003003 003003 003003 001003 001001 003001 001001 003001 002002 001001 001002 001001 002002 001001 001001 003003 003001 002002 003002 001001 003001 003003 001001 004004 003003 001001 001001 003003 001001 003003 002002 001002 003003 004004 002001 003003 001001 003003 001003 003003 001003 003003 002001 001001 002002 003003 003001 001004 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 001001 001001 001001 003003 001003 001001 001001 002002 002002 003003 001003 001001 002001 001001 001003 001003 001001 001001 002003 001001 004004 004004 001002 001001 003003
1046 002002 003003 001001 004004 002002 003003 002002 002002 001001 002002 001001 001001 001001 002002 002001 001001 001001 001001 003003 001002 002002 001002 001001 001001 001001 001001 003003 003001 001001 001001 001001 003003 002002 003003 003003 004004 003001 001001 003003 003003 002002 001001 002002 002001 001001 004001 003001 004004 001004 001003 003003 001001 001001 001002 002002 001002 002002 002002 001003 003003 003003 001001 001001 002002 001002 001002 003001 003003 003003 002002 003003 004004 002002 001001 001001 001001 002002 003002 001001 001003 002002 003001 001001 001001 001001 003003 003003 003001 001001 003001 001001 002002 001003 003003 003003 002002 003001 003001 001001 003003 001001 002002 003003 002002 002002 001003 003003 001001 002002 001003 001003 001003 002002 002001 003003 002002 002002 001002 004004 001001 001001 003003 001003 003003 002002 002002 002001 001001 003003 001001 003002 001001 003001 001001 001001 003003 004004 001001 001003 001001 002002 003001 002002 002002 001001 001001 001001 003003 001002 001003 001004 003001 002003 003003 001001 001001 003003 003003 003003 003003 001001 001003 001003 001001 001001 002002 001001 001002 001001 002001 001001 001002 003003 001001 002002 002003 003001 003003 003003 001001 004001 001003 001004 001001 002003 001001 003003 002002 001001 003003 004004 001002 001003 003001 003003 003001 003003 003001 001001 002002 001001 002002 003003 001003 004004 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 001001 001003 001001 003003 003001 003001 001001 002002 002002 001001 001001 001001 002001 002002 001001 001003 001001 003001 002002 002001 004004 004004 001002 001001 003003
1047 002002 003003 002001 004004 001002 003003 002001 002002 003001 002002 001001 001001 001001 002003 000000 001001 001001 001003 003003 001001 002002 002001 001001 001001 001003 001003 003003 003003 003001 001001 001001 003003 002002 003003 003003 004004 001001 001001 003003 003003 002001 003001 002002 001001 001001 001001 003003 004001 001004 001001 003003 002002 001003 001001 002002 002002 002003 002001 001001 003001 003003 001001 001001 001002 001002 002001 003003 003003 003003 002002 003003 004004 002002 001001 001001 001002 002002 002002 001001 001003 002001 003003 001001 001001 001001 003003 003003 003001 001001 003001 001001 002002 003003 003001 003003 002002 001001 003003 001001 003003 001001 002002 003003 002002 002002 001001 003003 001001 002002 003001 003003 001001 002002 002002 003001 001002 002002 001001 004004 003001 001001 003003 001001 003003 002002 002002 001001 001001 001003 001001 003003 001001 003003 001001 001001 003003 001001 001003 003003 001001 002001 003003 002002 002002 001001 001001 001003 003003 002002 001001 004001 003003 002002 003003 003001 001001 001003 001003 003003 003003 001001 001001 001001 001001 003001 002001 001001 001001 001003 002002 001001 002002 003003 003001 002002 002003 001003 003003 001003 001001 004004 003003 001001 001001 003003 001001 003003 002002 001001 001003 004004 001002 003003 001003 003003 003003 003003 003003 001003 002001 001001 003002 001001 003001 004004 002002 001001 003003 003003 003003 001001 002002 002002 002002 003003 000000 003003 001001 003003 001001 003001 001004 001002 002002 001001 001001 001003 001002 001002 001001 001003 001001 001001 002002 001001 004004 004004 001002 001004 001003
